id,date,commodity_group,commodity_id,commodity,price
8926797,2023-06-27,Vegetables,9,Onion,23
8927268,2023-06-27,Edible Oils,10,Palm Oil (Packed),87
8927630,2023-06-27,Vegetables,11,Potato,26
8928107,2023-06-27,Grains & Pulses,12,Rice,59
8928586,2023-06-27,Others,13,Salt Pack (Iodised),27
8929465,2023-06-27,Others,15,Sugar,42
8929939,2023-06-27,Edible Oils,16,Sunflower Oil (Packed),114
8930361,2023-06-27,Others,17,Tea Loose,303
8930818,2023-06-27,Vegetables,18,Tomato,67
8931283,2023-06-27,Grains & Pulses,19,Tur/Arhar Dal,158
8931753,2023-06-27,Grains & Pulses,20,Urad Dal,129
8932210,2023-06-27,Edible Oils,21,Vanaspati (Packed),109
8932649,2023-06-27,Grains & Pulses,22,Wheat,38
8933065,2023-06-28,Grains & Pulses,1,Atta (Wheat),40
8933527,2023-06-28,Grains & Pulses,2,Gram Dal,72
8933972,2023-06-28,Edible Oils,3,Groundnut Oil (Packed),191
8934309,2023-06-28,Others,4,Gur,61
8934753,2023-06-28,Grains & Pulses,5,Masoor Dal,81
8935215,2023-06-28,Others,6,Milk @,40
8935664,2023-06-28,Grains & Pulses,7,Moong Dal,111
8936122,2023-06-28,Edible Oils,8,Mustard Oil (Packed),162
8936579,2023-06-28,Vegetables,9,Onion,21
8937034,2023-06-28,Edible Oils,10,Palm Oil (Packed),87
8937385,2023-06-28,Vegetables,11,Potato,26
8937846,2023-06-28,Grains & Pulses,12,Rice,59
8938309,2023-06-28,Others,13,Salt Pack (Iodised),27
8939178,2023-06-28,Others,15,Sugar,42
8939636,2023-06-28,Edible Oils,16,Sunflower Oil (Packed),112
8940043,2023-06-28,Others,17,Tea Loose,303
8940488,2023-06-28,Vegetables,18,Tomato,73
8940935,2023-06-28,Grains & Pulses,19,Tur/Arhar Dal,158
8941387,2023-06-28,Grains & Pulses,20,Urad Dal,129
8941828,2023-06-28,Edible Oils,21,Vanaspati (Packed),106
8942252,2023-06-28,Grains & Pulses,22,Wheat,41
8942642,2023-06-29,Grains & Pulses,1,Atta (Wheat),40
8942992,2023-06-29,Grains & Pulses,2,Gram Dal,72
8943330,2023-06-29,Edible Oils,3,Groundnut Oil (Packed),191
8943584,2023-06-29,Others,4,Gur,61
8943921,2023-06-29,Grains & Pulses,5,Masoor Dal,81
8944272,2023-06-29,Others,6,Milk @,40
8944615,2023-06-29,Grains & Pulses,7,Moong Dal,111
8944962,2023-06-29,Edible Oils,8,Mustard Oil (Packed),162
8945307,2023-06-29,Vegetables,9,Onion,21
8945650,2023-06-29,Edible Oils,10,Palm Oil (Packed),87
8945917,2023-06-29,Vegetables,11,Potato,26
8946265,2023-06-29,Grains & Pulses,12,Rice,59
8946616,2023-06-29,Others,13,Salt Pack (Iodised),27
8947274,2023-06-29,Others,15,Sugar,42
8947622,2023-06-29,Edible Oils,16,Sunflower Oil (Packed),112
8947928,2023-06-29,Others,17,Tea Loose,303
8948265,2023-06-29,Vegetables,18,Tomato,73
8948602,2023-06-29,Grains & Pulses,19,Tur/Arhar Dal,158
8948947,2023-06-29,Grains & Pulses,20,Urad Dal,129
8949281,2023-06-29,Edible Oils,21,Vanaspati (Packed),106
8949598,2023-06-29,Grains & Pulses,22,Wheat,41
8949905,2023-06-30,Grains & Pulses,1,Atta (Wheat),40
8950375,2023-06-30,Grains & Pulses,2,Gram Dal,72
8950830,2023-06-30,Edible Oils,3,Groundnut Oil (Packed),187
8951172,2023-06-30,Others,4,Gur,61
8951620,2023-06-30,Grains & Pulses,5,Masoor Dal,81
8952091,2023-06-30,Others,6,Milk @,40
8952542,2023-06-30,Grains & Pulses,7,Moong Dal,111
8953008,2023-06-30,Edible Oils,8,Mustard Oil (Packed),159
8953464,2023-06-30,Vegetables,9,Onion,21
8953922,2023-06-30,Edible Oils,10,Palm Oil (Packed),86
8954277,2023-06-30,Vegetables,11,Potato,26
8954741,2023-06-30,Grains & Pulses,12,Rice,59
8955212,2023-06-30,Others,13,Salt Pack (Iodised),27
8956071,2023-06-30,Others,15,Sugar,42
8956532,2023-06-30,Edible Oils,16,Sunflower Oil (Packed),112
8956945,2023-06-30,Others,17,Tea Loose,303
8957392,2023-06-30,Vegetables,18,Tomato,88
8957839,2023-06-30,Grains & Pulses,19,Tur/Arhar Dal,158
8958302,2023-06-30,Grains & Pulses,20,Urad Dal,129
8958756,2023-06-30,Edible Oils,21,Vanaspati (Packed),107
8959184,2023-06-30,Grains & Pulses,22,Wheat,41
8959590,2023-07-01,Grains & Pulses,1,Atta (Wheat),40
8960007,2023-07-01,Grains & Pulses,2,Gram Dal,72
8960409,2023-07-01,Edible Oils,3,Groundnut Oil (Packed),187
8960704,2023-07-01,Others,4,Gur,61
8961105,2023-07-01,Grains & Pulses,5,Masoor Dal,81
8961521,2023-07-01,Others,6,Milk @,40
8961927,2023-07-01,Grains & Pulses,7,Moong Dal,111
8962343,2023-07-01,Edible Oils,8,Mustard Oil (Packed),159
8962751,2023-07-01,Vegetables,9,Onion,21
8963160,2023-07-01,Edible Oils,10,Palm Oil (Packed),86
8963491,2023-07-01,Vegetables,11,Potato,26
8963903,2023-07-01,Grains & Pulses,12,Rice,59
8964319,2023-07-01,Others,13,Salt Pack (Iodised),27
8965087,2023-07-01,Others,15,Sugar,42
8965497,2023-07-01,Edible Oils,16,Sunflower Oil (Packed),112
8965869,2023-07-01,Others,17,Tea Loose,303
8966271,2023-07-01,Vegetables,18,Tomato,88
8966677,2023-07-01,Grains & Pulses,19,Tur/Arhar Dal,158
8967089,2023-07-01,Grains & Pulses,20,Urad Dal,129
8967489,2023-07-01,Edible Oils,21,Vanaspati (Packed),107
8967876,2023-07-01,Grains & Pulses,22,Wheat,41
8968227,2023-07-02,Grains & Pulses,1,Atta (Wheat),40
8968537,2023-07-02,Grains & Pulses,2,Gram Dal,72
8968839,2023-07-02,Edible Oils,3,Groundnut Oil (Packed),187
8969077,2023-07-02,Others,4,Gur,61
8969381,2023-07-02,Grains & Pulses,5,Masoor Dal,81
8969690,2023-07-02,Others,6,Milk @,40
8969994,2023-07-02,Grains & Pulses,7,Moong Dal,111
8970303,2023-07-02,Edible Oils,8,Mustard Oil (Packed),159
8970607,2023-07-02,Vegetables,9,Onion,21
8970912,2023-07-02,Edible Oils,10,Palm Oil (Packed),86
8971163,2023-07-02,Vegetables,11,Potato,26
8971472,2023-07-02,Grains & Pulses,12,Rice,59
8971782,2023-07-02,Others,13,Salt Pack (Iodised),27
8972356,2023-07-02,Others,15,Sugar,42
8972661,2023-07-02,Edible Oils,16,Sunflower Oil (Packed),112
8972942,2023-07-02,Others,17,Tea Loose,303
8973242,2023-07-02,Vegetables,18,Tomato,88
8973541,2023-07-02,Grains & Pulses,19,Tur/Arhar Dal,158
8973849,2023-07-02,Grains & Pulses,20,Urad Dal,129
8974151,2023-07-02,Edible Oils,21,Vanaspati (Packed),107
8974442,2023-07-02,Grains & Pulses,22,Wheat,41
8974724,2023-07-03,Grains & Pulses,1,Atta (Wheat),40
8975194,2023-07-03,Grains & Pulses,2,Gram Dal,72
8975644,2023-07-03,Edible Oils,3,Groundnut Oil (Packed),187
8975981,2023-07-03,Others,4,Gur,61
8976433,2023-07-03,Grains & Pulses,5,Masoor Dal,81
8976903,2023-07-03,Others,6,Milk @,40
8977361,2023-07-03,Grains & Pulses,7,Moong Dal,117
8977827,2023-07-03,Edible Oils,8,Mustard Oil (Packed),159
8978285,2023-07-03,Vegetables,9,Onion,21
8978745,2023-07-03,Edible Oils,10,Palm Oil (Packed),86
8979104,2023-07-03,Vegetables,11,Potato,26
8979569,2023-07-03,Grains & Pulses,12,Rice,59
8980040,2023-07-03,Others,13,Salt Pack (Iodised),27
8980908,2023-07-03,Others,15,Sugar,42
8981374,2023-07-03,Edible Oils,16,Sunflower Oil (Packed),112
8981790,2023-07-03,Others,17,Tea Loose,303
8982242,2023-07-03,Vegetables,18,Tomato,117
8982691,2023-07-03,Grains & Pulses,19,Tur/Arhar Dal,158
8983150,2023-07-03,Grains & Pulses,20,Urad Dal,128
8983598,2023-07-03,Edible Oils,21,Vanaspati (Packed),107
8984028,2023-07-03,Grains & Pulses,22,Wheat,41
8984430,2023-04-19,Grains & Pulses,1,Atta (Wheat),39
8984882,2023-04-19,Grains & Pulses,2,Gram Dal,71
8985317,2023-04-19,Edible Oils,3,Groundnut Oil (Packed),191
8985646,2023-04-19,Others,4,Gur,56
8986080,2023-04-19,Grains & Pulses,5,Masoor Dal,99
8986533,2023-04-19,Others,6,Milk @,40
8986970,2023-04-19,Grains & Pulses,7,Moong Dal,111
8987419,2023-04-19,Edible Oils,8,Mustard Oil (Packed),181
8987861,2023-04-19,Vegetables,9,Onion,26
8988307,2023-04-19,Edible Oils,10,Palm Oil (Packed),99
8988658,2023-04-19,Vegetables,11,Potato,23
8989109,2023-04-19,Grains & Pulses,12,Rice,59
8989563,2023-04-19,Others,13,Salt Pack (Iodised),26
8990402,2023-04-19,Others,15,Sugar,41
8990848,2023-04-19,Edible Oils,16,Sunflower Oil (Packed),131
8991250,2023-04-19,Others,17,Tea Loose,303
8991683,2023-04-19,Vegetables,18,Tomato,21
8992125,2023-04-19,Grains & Pulses,19,Tur/Arhar Dal,131
8992570,2023-04-19,Grains & Pulses,20,Urad Dal,121
8993001,2023-04-19,Edible Oils,21,Vanaspati (Packed),121
8993423,2023-04-19,Grains & Pulses,22,Wheat,41
8993814,2023-04-20,Grains & Pulses,1,Atta (Wheat),39
8994266,2023-04-20,Grains & Pulses,2,Gram Dal,71
8994699,2023-04-20,Edible Oils,3,Groundnut Oil (Packed),191
8995027,2023-04-20,Others,4,Gur,56
8995459,2023-04-20,Grains & Pulses,5,Masoor Dal,99
8995911,2023-04-20,Others,6,Milk @,40
8996348,2023-04-20,Grains & Pulses,7,Moong Dal,111
8996796,2023-04-20,Edible Oils,8,Mustard Oil (Packed),181
8997235,2023-04-20,Vegetables,9,Onion,23
8997678,2023-04-20,Edible Oils,10,Palm Oil (Packed),99
8998029,2023-04-20,Vegetables,11,Potato,21
8998478,2023-04-20,Grains & Pulses,12,Rice,59
8998929,2023-04-20,Others,13,Salt Pack (Iodised),26
8999762,2023-04-20,Others,15,Sugar,41
9000206,2023-04-20,Edible Oils,16,Sunflower Oil (Packed),131
9000608,2023-04-20,Others,17,Tea Loose,303
9001039,2023-04-20,Vegetables,18,Tomato,21
9001478,2023-04-20,Grains & Pulses,19,Tur/Arhar Dal,131
9001921,2023-04-20,Grains & Pulses,20,Urad Dal,121
9002352,2023-04-20,Edible Oils,21,Vanaspati (Packed),121
9002773,2023-04-20,Grains & Pulses,22,Wheat,41
9003164,2023-04-21,Grains & Pulses,1,Atta (Wheat),39
9003594,2023-04-21,Grains & Pulses,2,Gram Dal,71
9004009,2023-04-21,Edible Oils,3,Groundnut Oil (Packed),191
9004332,2023-04-21,Others,4,Gur,56
9004743,2023-04-21,Grains & Pulses,5,Masoor Dal,99
9005174,2023-04-21,Others,6,Milk @,40
9005589,2023-04-21,Grains & Pulses,7,Moong Dal,109
9006016,2023-04-21,Edible Oils,8,Mustard Oil (Packed),183
9006441,2023-04-21,Vegetables,9,Onion,23
9006864,2023-04-21,Edible Oils,10,Palm Oil (Packed),98
9007205,2023-04-21,Vegetables,11,Potato,23
9007634,2023-04-21,Grains & Pulses,12,Rice,59
9008065,2023-04-21,Others,13,Salt Pack (Iodised),26
9008868,2023-04-21,Others,15,Sugar,41
9009291,2023-04-21,Edible Oils,16,Sunflower Oil (Packed),131
9009674,2023-04-21,Others,17,Tea Loose,303
9010082,2023-04-21,Vegetables,18,Tomato,19
9010501,2023-04-21,Grains & Pulses,19,Tur/Arhar Dal,133
9010924,2023-04-21,Grains & Pulses,20,Urad Dal,119
9011334,2023-04-21,Edible Oils,21,Vanaspati (Packed),121
9011736,2023-04-21,Grains & Pulses,22,Wheat,41
9012098,2023-04-22,Grains & Pulses,1,Atta (Wheat),39
9012391,2023-04-22,Grains & Pulses,2,Gram Dal,71
9012673,2023-04-22,Edible Oils,3,Groundnut Oil (Packed),191
9012895,2023-04-22,Others,4,Gur,56
9013178,2023-04-22,Grains & Pulses,5,Masoor Dal,99
9013471,2023-04-22,Others,6,Milk @,40
9013757,2023-04-22,Grains & Pulses,7,Moong Dal,109
9014049,2023-04-22,Edible Oils,8,Mustard Oil (Packed),183
9014337,2023-04-22,Vegetables,9,Onion,23
9014625,2023-04-22,Edible Oils,10,Palm Oil (Packed),98
9014859,2023-04-22,Vegetables,11,Potato,23
9015151,2023-04-22,Grains & Pulses,12,Rice,59
9015445,2023-04-22,Others,13,Salt Pack (Iodised),26
9015996,2023-04-22,Others,15,Sugar,41
9016284,2023-04-22,Edible Oils,16,Sunflower Oil (Packed),131
9016546,2023-04-22,Others,17,Tea Loose,303
9016828,2023-04-22,Vegetables,18,Tomato,19
9017117,2023-04-22,Grains & Pulses,19,Tur/Arhar Dal,133
9017407,2023-04-22,Grains & Pulses,20,Urad Dal,119
9017693,2023-04-22,Edible Oils,21,Vanaspati (Packed),121
9017968,2023-04-22,Grains & Pulses,22,Wheat,41
9018220,2023-04-23,Grains & Pulses,1,Atta (Wheat),39
9018492,2023-04-23,Grains & Pulses,2,Gram Dal,71
9018754,2023-04-23,Edible Oils,3,Groundnut Oil (Packed),191
9018974,2023-04-23,Others,4,Gur,56
9019244,2023-04-23,Grains & Pulses,5,Masoor Dal,99
9019515,2023-04-23,Others,6,Milk @,40
9019783,2023-04-23,Grains & Pulses,7,Moong Dal,109
9020054,2023-04-23,Edible Oils,8,Mustard Oil (Packed),183
9020321,2023-04-23,Vegetables,9,Onion,23
9020586,2023-04-23,Edible Oils,10,Palm Oil (Packed),98
9020810,2023-04-23,Vegetables,11,Potato,23
9021080,2023-04-23,Grains & Pulses,12,Rice,59
9021351,2023-04-23,Others,13,Salt Pack (Iodised),26
9021865,2023-04-23,Others,15,Sugar,41
9022132,2023-04-23,Edible Oils,16,Sunflower Oil (Packed),131
9022380,2023-04-23,Others,17,Tea Loose,303
9022645,2023-04-23,Vegetables,18,Tomato,19
9022913,2023-04-23,Grains & Pulses,19,Tur/Arhar Dal,133
9023185,2023-04-23,Grains & Pulses,20,Urad Dal,119
9023452,2023-04-23,Edible Oils,21,Vanaspati (Packed),121
9023715,2023-04-23,Grains & Pulses,22,Wheat,41
9023967,2023-04-24,Grains & Pulses,1,Atta (Wheat),39
9024416,2023-04-24,Grains & Pulses,2,Gram Dal,71
9024845,2023-04-24,Edible Oils,3,Groundnut Oil (Packed),191
9025166,2023-04-24,Others,4,Gur,56
9025597,2023-04-24,Grains & Pulses,5,Masoor Dal,99
9026047,2023-04-24,Others,6,Milk @,40
9026482,2023-04-24,Grains & Pulses,7,Moong Dal,109
9026928,2023-04-24,Edible Oils,8,Mustard Oil (Packed),183
9027365,2023-04-24,Vegetables,9,Onion,23
9027807,2023-04-24,Edible Oils,10,Palm Oil (Packed),98
9028164,2023-04-24,Vegetables,11,Potato,26
9028610,2023-04-24,Grains & Pulses,12,Rice,59
9029060,2023-04-24,Others,13,Salt Pack (Iodised),26
9029887,2023-04-24,Others,15,Sugar,41
9030330,2023-04-24,Edible Oils,16,Sunflower Oil (Packed),131
9030728,2023-04-24,Others,17,Tea Loose,303
9031158,2023-04-24,Vegetables,18,Tomato,17
9031596,2023-04-24,Grains & Pulses,19,Tur/Arhar Dal,133
9032037,2023-04-24,Grains & Pulses,20,Urad Dal,119
9032464,2023-04-24,Edible Oils,21,Vanaspati (Packed),121
9032881,2023-04-24,Grains & Pulses,22,Wheat,41
9033264,2023-04-25,Grains & Pulses,1,Atta (Wheat),39
9033700,2023-04-25,Grains & Pulses,2,Gram Dal,71
9034116,2023-04-25,Edible Oils,3,Groundnut Oil (Packed),191
9034424,2023-04-25,Others,4,Gur,56
9034839,2023-04-25,Grains & Pulses,5,Masoor Dal,96
9035274,2023-04-25,Others,6,Milk @,40
9035693,2023-04-25,Grains & Pulses,7,Moong Dal,113
9036124,2023-04-25,Edible Oils,8,Mustard Oil (Packed),183
9036548,2023-04-25,Vegetables,9,Onion,23
9036975,2023-04-25,Edible Oils,10,Palm Oil (Packed),98
9037322,2023-04-25,Vegetables,11,Potato,29
9037753,2023-04-25,Grains & Pulses,12,Rice,59
9038189,2023-04-25,Others,13,Salt Pack (Iodised),26
9038988,2023-04-25,Others,15,Sugar,41
9039414,2023-04-25,Edible Oils,16,Sunflower Oil (Packed),131
9039799,2023-04-25,Others,17,Tea Loose,303
9040215,2023-04-25,Vegetables,18,Tomato,16
9040637,2023-04-25,Grains & Pulses,19,Tur/Arhar Dal,134
9041064,2023-04-25,Grains & Pulses,20,Urad Dal,121
9041477,2023-04-25,Edible Oils,21,Vanaspati (Packed),121
9041879,2023-04-25,Grains & Pulses,22,Wheat,41
9042251,2023-04-26,Grains & Pulses,1,Atta (Wheat),37
9042689,2023-04-26,Grains & Pulses,2,Gram Dal,71
9043109,2023-04-26,Edible Oils,3,Groundnut Oil (Packed),193
9043424,2023-04-26,Others,4,Gur,53
9043843,2023-04-26,Grains & Pulses,5,Masoor Dal,96
9044282,2023-04-26,Others,6,Milk @,40
9044706,2023-04-26,Grains & Pulses,7,Moong Dal,113
9045141,2023-04-26,Edible Oils,8,Mustard Oil (Packed),182
9045571,2023-04-26,Vegetables,9,Onion,23
9046004,2023-04-26,Edible Oils,10,Palm Oil (Packed),98
9046356,2023-04-26,Vegetables,11,Potato,29
9046793,2023-04-26,Grains & Pulses,12,Rice,57
9047232,2023-04-26,Others,13,Salt Pack (Iodised),26
9048038,2023-04-26,Others,15,Sugar,40
9048469,2023-04-26,Edible Oils,16,Sunflower Oil (Packed),131
9048860,2023-04-26,Others,17,Tea Loose,303
9049279,2023-04-26,Vegetables,18,Tomato,14
9049707,2023-04-26,Grains & Pulses,19,Tur/Arhar Dal,134
9050136,2023-04-26,Grains & Pulses,20,Urad Dal,121
9050553,2023-04-26,Edible Oils,21,Vanaspati (Packed),126
9050961,2023-04-26,Grains & Pulses,22,Wheat,40
9051335,2023-04-27,Grains & Pulses,1,Atta (Wheat),37
9051781,2023-04-27,Grains & Pulses,2,Gram Dal,71
9052208,2023-04-27,Edible Oils,3,Groundnut Oil (Packed),193
9052530,2023-04-27,Others,4,Gur,53
9052955,2023-04-27,Grains & Pulses,5,Masoor Dal,97
9053401,2023-04-27,Others,6,Milk @,40
9053832,2023-04-27,Grains & Pulses,7,Moong Dal,111
9054274,2023-04-27,Edible Oils,8,Mustard Oil (Packed),182
9054709,2023-04-27,Vegetables,9,Onion,21
9055147,2023-04-27,Edible Oils,10,Palm Oil (Packed),98
9055501,2023-04-27,Vegetables,11,Potato,29
9055943,2023-04-27,Grains & Pulses,12,Rice,57
9056389,2023-04-27,Others,13,Salt Pack (Iodised),26
9057208,2023-04-27,Others,15,Sugar,40
9057647,2023-04-27,Edible Oils,16,Sunflower Oil (Packed),131
9058041,2023-04-27,Others,17,Tea Loose,303
9058467,2023-04-27,Vegetables,18,Tomato,14
9058899,2023-04-27,Grains & Pulses,19,Tur/Arhar Dal,134
9059335,2023-04-27,Grains & Pulses,20,Urad Dal,121
9059760,2023-04-27,Edible Oils,21,Vanaspati (Packed),126
9060170,2023-04-27,Grains & Pulses,22,Wheat,40
9060549,2023-04-28,Grains & Pulses,1,Atta (Wheat),37
9060993,2023-04-28,Grains & Pulses,2,Gram Dal,71
9061419,2023-04-28,Edible Oils,3,Groundnut Oil (Packed),193
9061736,2023-04-28,Others,4,Gur,53
9062159,2023-04-28,Grains & Pulses,5,Masoor Dal,102
9062604,2023-04-28,Others,6,Milk @,40
9063034,2023-04-28,Grains & Pulses,7,Moong Dal,116
9063475,2023-04-28,Edible Oils,8,Mustard Oil (Packed),182
9063908,2023-04-28,Vegetables,9,Onion,21
9064338,2023-04-28,Edible Oils,10,Palm Oil (Packed),98
9064690,2023-04-28,Vegetables,11,Potato,26
9065125,2023-04-28,Grains & Pulses,12,Rice,57
9065571,2023-04-28,Others,13,Salt Pack (Iodised),26
9066388,2023-04-28,Others,15,Sugar,40
9066823,2023-04-28,Edible Oils,16,Sunflower Oil (Packed),131
9067217,2023-04-28,Others,17,Tea Loose,303
9067637,2023-04-28,Vegetables,18,Tomato,15
9068062,2023-04-28,Grains & Pulses,19,Tur/Arhar Dal,139
9068498,2023-04-28,Grains & Pulses,20,Urad Dal,126
9068921,2023-04-28,Edible Oils,21,Vanaspati (Packed),126
9069332,2023-04-28,Grains & Pulses,22,Wheat,40
9069710,2023-04-29,Grains & Pulses,1,Atta (Wheat),37
9070100,2023-04-29,Grains & Pulses,2,Gram Dal,71
9070478,2023-04-29,Edible Oils,3,Groundnut Oil (Packed),193
9070761,2023-04-29,Others,4,Gur,53
9071140,2023-04-29,Grains & Pulses,5,Masoor Dal,102
9071530,2023-04-29,Others,6,Milk @,40
9071911,2023-04-29,Grains & Pulses,7,Moong Dal,116
9072301,2023-04-29,Edible Oils,8,Mustard Oil (Packed),182
9072682,2023-04-29,Vegetables,9,Onion,21
9073066,2023-04-29,Edible Oils,10,Palm Oil (Packed),98
9073388,2023-04-29,Vegetables,11,Potato,26
9073775,2023-04-29,Grains & Pulses,12,Rice,57
9074166,2023-04-29,Others,13,Salt Pack (Iodised),26
9074887,2023-04-29,Others,15,Sugar,40
9075272,2023-04-29,Edible Oils,16,Sunflower Oil (Packed),131
9075626,2023-04-29,Others,17,Tea Loose,303
9076002,2023-04-29,Vegetables,18,Tomato,15
9076386,2023-04-29,Grains & Pulses,19,Tur/Arhar Dal,139
9076774,2023-04-29,Grains & Pulses,20,Urad Dal,126
9077152,2023-04-29,Edible Oils,21,Vanaspati (Packed),126
9077520,2023-04-29,Grains & Pulses,22,Wheat,40
9077846,2023-04-30,Grains & Pulses,1,Atta (Wheat),37
9078108,2023-04-30,Grains & Pulses,2,Gram Dal,71
9078361,2023-04-30,Edible Oils,3,Groundnut Oil (Packed),193
9078572,2023-04-30,Others,4,Gur,53
9078828,2023-04-30,Grains & Pulses,5,Masoor Dal,102
9079090,2023-04-30,Others,6,Milk @,40
9079344,2023-04-30,Grains & Pulses,7,Moong Dal,116
9079606,2023-04-30,Edible Oils,8,Mustard Oil (Packed),182
9079863,2023-04-30,Vegetables,9,Onion,21
9080118,2023-04-30,Edible Oils,10,Palm Oil (Packed),98
9080335,2023-04-30,Vegetables,11,Potato,26
9080592,2023-04-30,Grains & Pulses,12,Rice,57
9080853,2023-04-30,Others,13,Salt Pack (Iodised),26
9081343,2023-04-30,Others,15,Sugar,40
9081598,2023-04-30,Edible Oils,16,Sunflower Oil (Packed),131
9081833,2023-04-30,Others,17,Tea Loose,303
9082087,2023-04-30,Vegetables,18,Tomato,15
9082342,2023-04-30,Grains & Pulses,19,Tur/Arhar Dal,139
9082604,2023-04-30,Grains & Pulses,20,Urad Dal,126
9082861,2023-04-30,Edible Oils,21,Vanaspati (Packed),126
9083112,2023-04-30,Grains & Pulses,22,Wheat,40
9083351,2023-05-01,Grains & Pulses,1,Atta (Wheat),37
9083731,2023-05-01,Grains & Pulses,2,Gram Dal,71
9084093,2023-05-01,Edible Oils,3,Groundnut Oil (Packed),193
9084378,2023-05-01,Others,4,Gur,53
9084743,2023-05-01,Grains & Pulses,5,Masoor Dal,102
9085124,2023-05-01,Others,6,Milk @,40
9085496,2023-05-01,Grains & Pulses,7,Moong Dal,116
9085872,2023-05-01,Edible Oils,8,Mustard Oil (Packed),182
9086247,2023-05-01,Vegetables,9,Onion,21
9086624,2023-05-01,Edible Oils,10,Palm Oil (Packed),98
9086921,2023-05-01,Vegetables,11,Potato,26
9087302,2023-05-01,Grains & Pulses,12,Rice,57
9087682,2023-05-01,Others,13,Salt Pack (Iodised),26
9088400,2023-05-01,Others,15,Sugar,40
9088776,2023-05-01,Edible Oils,16,Sunflower Oil (Packed),131
9089118,2023-05-01,Others,17,Tea Loose,303
9089486,2023-05-01,Vegetables,18,Tomato,15
9089859,2023-05-01,Grains & Pulses,19,Tur/Arhar Dal,139
9090231,2023-05-01,Grains & Pulses,20,Urad Dal,126
9090591,2023-05-01,Edible Oils,21,Vanaspati (Packed),126
9090943,2023-05-01,Grains & Pulses,22,Wheat,40
9091268,2023-05-02,Grains & Pulses,1,Atta (Wheat),37
9091711,2023-05-02,Grains & Pulses,2,Gram Dal,71
9092136,2023-05-02,Edible Oils,3,Groundnut Oil (Packed),193
9092455,2023-05-02,Others,4,Gur,53
9092880,2023-05-02,Grains & Pulses,5,Masoor Dal,102
9093324,2023-05-02,Others,6,Milk @,40
9093751,2023-05-02,Grains & Pulses,7,Moong Dal,116
9094190,2023-05-02,Edible Oils,8,Mustard Oil (Packed),182
9094623,2023-05-02,Vegetables,9,Onion,19
9095062,2023-05-02,Edible Oils,10,Palm Oil (Packed),98
9095416,2023-05-02,Vegetables,11,Potato,26
9095859,2023-05-02,Grains & Pulses,12,Rice,57
9096302,2023-05-02,Others,13,Salt Pack (Iodised),26
9097119,2023-05-02,Others,15,Sugar,40
9097557,2023-05-02,Edible Oils,16,Sunflower Oil (Packed),129
9097951,2023-05-02,Others,17,Tea Loose,303
9098377,2023-05-02,Vegetables,18,Tomato,14
9098811,2023-05-02,Grains & Pulses,19,Tur/Arhar Dal,139
9099246,2023-05-02,Grains & Pulses,20,Urad Dal,126
9099668,2023-05-02,Edible Oils,21,Vanaspati (Packed),126
9100079,2023-05-02,Grains & Pulses,22,Wheat,40
9100457,2023-05-03,Grains & Pulses,1,Atta (Wheat),37
9100914,2023-05-03,Grains & Pulses,2,Gram Dal,71
9101355,2023-05-03,Edible Oils,3,Groundnut Oil (Packed),193
9101687,2023-05-03,Others,4,Gur,53
9102126,2023-05-03,Grains & Pulses,5,Masoor Dal,103
9102582,2023-05-03,Others,6,Milk @,40
9103023,2023-05-03,Grains & Pulses,7,Moong Dal,121
9103475,2023-05-03,Edible Oils,8,Mustard Oil (Packed),182
9103921,2023-05-03,Vegetables,9,Onion,21
9104370,2023-05-03,Edible Oils,10,Palm Oil (Packed),98
9104729,2023-05-03,Vegetables,11,Potato,27
9105184,2023-05-03,Grains & Pulses,12,Rice,57
9105641,2023-05-03,Others,13,Salt Pack (Iodised),26
9106486,2023-05-03,Others,15,Sugar,40
9106937,2023-05-03,Edible Oils,16,Sunflower Oil (Packed),129
9107342,2023-05-03,Others,17,Tea Loose,303
9107779,2023-05-03,Vegetables,18,Tomato,17
9108225,2023-05-03,Grains & Pulses,19,Tur/Arhar Dal,137
9108674,2023-05-03,Grains & Pulses,20,Urad Dal,122
9109109,2023-05-03,Edible Oils,21,Vanaspati (Packed),126
9109532,2023-05-03,Grains & Pulses,22,Wheat,40
9109924,2023-05-04,Grains & Pulses,1,Atta (Wheat),37
9110369,2023-05-04,Grains & Pulses,2,Gram Dal,69
9110799,2023-05-04,Edible Oils,3,Groundnut Oil (Packed),199
9111117,2023-05-04,Others,4,Gur,53
9111542,2023-05-04,Grains & Pulses,5,Masoor Dal,99
9111986,2023-05-04,Others,6,Milk @,40
9112417,2023-05-04,Grains & Pulses,7,Moong Dal,121
9112855,2023-05-04,Edible Oils,8,Mustard Oil (Packed),182
9113290,2023-05-04,Vegetables,9,Onion,21
9113724,2023-05-04,Edible Oils,10,Palm Oil (Packed),98
9114066,2023-05-04,Vegetables,11,Potato,26
9114507,2023-05-04,Grains & Pulses,12,Rice,57
9114952,2023-05-04,Others,13,Salt Pack (Iodised),26
9115773,2023-05-04,Others,15,Sugar,40
9116210,2023-05-04,Edible Oils,16,Sunflower Oil (Packed),126
9116605,2023-05-04,Others,17,Tea Loose,303
9117027,2023-05-04,Vegetables,18,Tomato,16
9117460,2023-05-04,Grains & Pulses,19,Tur/Arhar Dal,134
9117896,2023-05-04,Grains & Pulses,20,Urad Dal,117
