id,date,commodity_group,commodity_id,commodity,zone,centre_id,centre,price
7519182,2023-01-03,"Grains & Pulses",12,Rice,"South Zone",37,Chennai,61
7514812,2023-01-02,"Edible Oils",21,"Vanaspati (Packed)","South Zone",37,Chennai,120
7516420,2023-01-03,Others,4,Gur,"South Zone",37,Chennai,63
7516772,2023-01-03,"Grains & Pulses",5,"Masoor Dal","South Zone",37,Chennai,96
7519544,2023-01-03,Others,13,"Salt Pack (Iodised)","South Zone",37,Chennai,25
7520577,2023-01-03,"Edible Oils",16,"Sunflower Oil (Packed)","South Zone",37,Chennai,161
7520894,2023-01-03,Others,17,"Tea Loose","South Zone",37,Chennai,303
7522643,2023-01-03,"Grains & Pulses",22,Wheat,"South Zone",37,Chennai,41
7521245,2023-01-03,Vegetables,18,Tomato,"South Zone",37,Chennai,23
7521600,2023-01-03,"Grains & Pulses",19,"Tur/Arhar Dal","South Zone",37,Chennai,129
7521953,2023-01-03,"Grains & Pulses",20,"Urad Dal","South Zone",37,Chennai,129
7522305,2023-01-03,"Edible Oils",21,"Vanaspati (Packed)","South Zone",37,Chennai,121
7524636,2023-01-04,Others,6,"Milk @","South Zone",37,Chennai,40
7522972,2023-01-04,"Grains & Pulses",1,"Atta (Wheat)","South Zone",37,Chennai,39
7523330,2023-01-04,"Grains & Pulses",2,"Gram Dal","South Zone",37,Chennai,76
7523671,2023-01-04,"Edible Oils",3,"Groundnut Oil (Packed)","South Zone",37,Chennai,193
7523935,2023-01-04,Others,4,Gur,"South Zone",37,Chennai,63
7524279,2023-01-04,"Grains & Pulses",5,"Masoor Dal","South Zone",37,Chennai,93
7526309,2023-01-04,Vegetables,11,Potato,"South Zone",37,Chennai,37
7524982,2023-01-04,"Grains & Pulses",7,"Moong Dal","South Zone",37,Chennai,117
7526662,2023-01-04,"Grains & Pulses",12,Rice,"South Zone",37,Chennai,61
7527020,2023-01-04,Others,13,"Salt Pack (Iodised)","South Zone",37,Chennai,25
7525337,2023-01-04,"Edible Oils",8,"Mustard Oil (Packed)","South Zone",37,Chennai,182
7525683,2023-01-04,Vegetables,9,Onion,"South Zone",37,Chennai,27
7526030,2023-01-04,"Edible Oils",10,"Palm Oil (Packed)","South Zone",37,Chennai,97
7529039,2023-01-04,"Grains & Pulses",19,"Tur/Arhar Dal","South Zone",37,Chennai,126
7527682,2023-01-04,Others,15,Sugar,"South Zone",37,Chennai,38
7528033,2023-01-04,"Edible Oils",16,"Sunflower Oil (Packed)","South Zone",37,Chennai,161
7528344,2023-01-04,Others,17,"Tea Loose","South Zone",37,Chennai,303
7528689,2023-01-04,Vegetables,18,Tomato,"South Zone",37,Chennai,23
7529390,2023-01-04,"Grains & Pulses",20,"Urad Dal","South Zone",37,Chennai,126
7529738,2023-01-04,"Edible Oils",21,"Vanaspati (Packed)","South Zone",37,Chennai,121
7530395,2023-01-05,"Grains & Pulses",1,"Atta (Wheat)","South Zone",37,Chennai,39
7530759,2023-01-05,"Grains & Pulses",2,"Gram Dal","South Zone",37,Chennai,76
7531106,2023-01-05,"Edible Oils",3,"Groundnut Oil (Packed)","South Zone",37,Chennai,189
7531375,2023-01-05,Others,4,Gur,"South Zone",37,Chennai,63
7532090,2023-01-05,Others,6,"Milk @","South Zone",37,Chennai,40
7531724,2023-01-05,"Grains & Pulses",5,"Masoor Dal","South Zone",37,Chennai,93
7532444,2023-01-05,"Grains & Pulses",7,"Moong Dal","South Zone",37,Chennai,117
7533512,2023-01-05,"Edible Oils",10,"Palm Oil (Packed)","South Zone",37,Chennai,98
7530070,2023-01-04,"Grains & Pulses",22,Wheat,"South Zone",37,Chennai,41
7532806,2023-01-05,"Edible Oils",8,"Mustard Oil (Packed)","South Zone",37,Chennai,179
7533158,2023-01-05,Vegetables,9,Onion,"South Zone",37,Chennai,27
7533792,2023-01-05,Vegetables,11,Potato,"South Zone",37,Chennai,33
7534151,2023-01-05,"Grains & Pulses",12,Rice,"South Zone",37,Chennai,61
7534516,2023-01-05,Others,13,"Salt Pack (Iodised)","South Zone",37,Chennai,25
7535195,2023-01-05,Others,15,Sugar,"South Zone",37,Chennai,38
7535554,2023-01-05,"Edible Oils",16,"Sunflower Oil (Packed)","South Zone",37,Chennai,157
7535871,2023-01-05,Others,17,"Tea Loose","South Zone",37,Chennai,303
7537292,2023-01-05,"Edible Oils",21,"Vanaspati (Packed)","South Zone",37,Chennai,119
7536225,2023-01-05,Vegetables,18,Tomato,"South Zone",37,Chennai,23
7536580,2023-01-05,"Grains & Pulses",19,"Tur/Arhar Dal","South Zone",37,Chennai,126
7536937,2023-01-05,"Grains & Pulses",20,"Urad Dal","South Zone",37,Chennai,126
7537960,2023-01-06,"Grains & Pulses",1,"Atta (Wheat)","South Zone",37,Chennai,39
7537628,2023-01-05,"Grains & Pulses",22,Wheat,"South Zone",37,Chennai,41
7538321,2023-01-06,"Grains & Pulses",2,"Gram Dal","South Zone",37,Chennai,73
7538663,2023-01-06,"Edible Oils",3,"Groundnut Oil (Packed)","South Zone",37,Chennai,189
7538932,2023-01-06,Others,4,Gur,"South Zone",37,Chennai,63
7539280,2023-01-06,"Grains & Pulses",5,"Masoor Dal","South Zone",37,Chennai,89
7539990,2023-01-06,"Grains & Pulses",7,"Moong Dal","South Zone",37,Chennai,111
7539641,2023-01-06,Others,6,"Milk @","South Zone",37,Chennai,40
7540347,2023-01-06,"Edible Oils",8,"Mustard Oil (Packed)","South Zone",37,Chennai,179
7542710,2023-01-06,Others,15,Sugar,"South Zone",37,Chennai,38
7540696,2023-01-06,Vegetables,9,Onion,"South Zone",37,Chennai,26
7541044,2023-01-06,"Edible Oils",10,"Palm Oil (Packed)","South Zone",37,Chennai,98
7541323,2023-01-06,Vegetables,11,Potato,"South Zone",37,Chennai,31
7541678,2023-01-06,"Grains & Pulses",12,Rice,"South Zone",37,Chennai,57
7542039,2023-01-06,Others,13,"Salt Pack (Iodised)","South Zone",37,Chennai,25
7543381,2023-01-06,Others,17,"Tea Loose","South Zone",37,Chennai,303
7543065,2023-01-06,"Edible Oils",16,"Sunflower Oil (Packed)","South Zone",37,Chennai,157
7543733,2023-01-06,Vegetables,18,Tomato,"South Zone",37,Chennai,21
7544436,2023-01-06,"Grains & Pulses",20,"Urad Dal","South Zone",37,Chennai,121
7544083,2023-01-06,"Grains & Pulses",19,"Tur/Arhar Dal","South Zone",37,Chennai,122
7544786,2023-01-06,"Edible Oils",21,"Vanaspati (Packed)","South Zone",37,Chennai,119
7545122,2023-01-06,"Grains & Pulses",22,Wheat,"South Zone",37,Chennai,41
7545450,2023-01-07,"Grains & Pulses",1,"Atta (Wheat)","South Zone",37,Chennai,39
7546090,2023-01-07,"Edible Oils",3,"Groundnut Oil (Packed)","South Zone",37,Chennai,189
7545778,2023-01-07,"Grains & Pulses",2,"Gram Dal","South Zone",37,Chennai,73
7546649,2023-01-07,"Grains & Pulses",5,"Masoor Dal","South Zone",37,Chennai,89
7546333,2023-01-07,Others,4,Gur,"South Zone",37,Chennai,63
7546976,2023-01-07,Others,6,"Milk @","South Zone",37,Chennai,40
7547293,2023-01-07,"Grains & Pulses",7,"Moong Dal","South Zone",37,Chennai,111
7547933,2023-01-07,Vegetables,9,Onion,"South Zone",37,Chennai,26
